"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
2186,1435,44697.77,59319.82,171.57,1788,409,0,14.57
2187,1436,44718.90,59284.73,163.09,1412,422,0,16.90
2188,1443,44736.25,59281.91,179.89,1521,412,0,18.51
2189,1444,44725.06,59303.14,219.38,2600,408,0,16.57
2190,1446,44722.04,59293.41,187.36,1898,399,0,16.15
2191,1447,44722.04,59293.41,187.36,1898,399,0,16.15
2192,1448,44713.99,59283.76,193.94,1674,411,0,19.43
2193,1451,44749.18,59295.73,225.24,2819,403,0,16.23
2194,1452,44749.18,59295.73,225.24,2819,403,0,16.23
2195,1455,44689.34,59303.96,206.56,2319,406,0,16.09
2196,1458,44695.83,59333.52,217.60,2641,403,0,15.84
2197,1459,44736.23,59309.53,181.35,1813,411,0,16.00
2198,1462,44710.05,59326.50,186.82,1827,418,0,17.11
2199,1463,44727.87,59285.90,216.13,3036,392,0,13.43
2200,1465,44724.47,59311.10,191.19,1636,411,0,19.38
2201,1466,44724.47,59311.10,191.19,1636,411,0,19.38
2202,1468,44734.80,59306.08,210.94,2559,398,0,15.35
2203,1473,44718.29,59354.22,200.53,2293,406,0,15.79
2204,1474,44693.86,59322.70,178.37,1847,415,0,15.38
2205,1475,44693.86,59322.70,178.37,1847,415,0,15.38
2206,1476,44709.82,59294.02,224.37,2341,402,0,18.67
2207,1477,44704.88,59352.61,203.87,2180,407,0,16.64
2208,1478,44704.88,59352.61,203.87,2180,407,0,16.64
2209,1479,44727.39,59327.87,166.61,1290,421,0,19.00
2210,1482,44680.98,59285.81,188.87,1654,413,0,18.77
2211,1484,44701.36,59302.64,176.38,1637,418,0,16.86
2212,1485,44740.85,59338.50,220.79,2649,398,0,16.18
2213,1486,44694.31,59297.09,209.65,2324,411,0,16.92
2214,1487,44694.31,59297.09,209.65,2324,411,0,16.92
2215,1489,44733.72,59303.34,192.16,1876,406,0,17.09
2216,1491,44686.21,59326.61,200.69,1980,419,0,17.96
2217,1492,44686.21,59326.61,200.69,1980,419,0,17.96
2218,1496,44707.73,59319.62,215.89,2737,405,0,15.59
2219,1497,44692.70,59313.54,195.68,2305,403,0,14.65
2220,1500,44734.67,59316.14,186.04,1874,404,0,16.15
2221,1502,44740.75,59324.13,176.98,1630,410,0,16.83
2222,1503,44740.75,59324.13,176.98,1630,410,0,16.83
2223,1504,44709.63,59329.23,214.84,2542,406,0,16.02
2224,1511,44699.53,59312.29,173.83,1670,409,0,16.01
2225,1512,44750.37,59287.93,155.72,1068,437,0,20.49
2226,1513,44720.44,59331.09,214.18,2355,395,0,16.92
2227,1514,44665.09,59307.86,225.87,2666,401,0,16.91
2228,1515,44747.04,59302.68,181.67,1587,406,0,18.16
2229,1516,44747.04,59302.68,181.67,1587,406,0,18.16
2230,1517,44710.43,59317.51,232.79,2706,412,0,18.72
2231,1519,44732.07,59335.04,207.69,2136,410,0,17.72
2232,1523,44700.78,59307.76,194.25,2388,405,0,14.23
2233,1525,44740.73,59357.81,206.22,2110,414,0,17.68
2234,1526,44711.89,59306.27,193.29,1815,408,0,17.86
2235,1529,44705.25,59283.32,170.26,1683,417,0,15.42
2236,1531,44745.62,59315.40,152.44,1143,425,0,18.23
2237,1533,44699.58,59285.29,193.90,1882,422,0,17.60
2238,1534,44733.68,59326.44,228.32,3045,402,0,15.31
2239,1535,44733.68,59326.44,228.32,3045,402,0,15.31
2240,1538,44742.17,59312.00,171.70,1568,420,0,16.73
2241,1539,44728.21,59315.62,173.80,1723,413,0,15.53
2242,1540,44701.62,59281.31,174.91,1757,411,0,15.33
2243,1543,44715.95,59317.69,224.94,2551,398,0,17.33
2244,1547,44679.97,59292.40,206.55,2217,407,0,16.79
2245,1550,44719.39,59286.08,175.68,1933,406,0,14.07
2246,1555,44699.31,59322.36,195.96,2615,412,0,13.17
2247,1556,44699.31,59322.36,195.96,2615,412,0,13.17
2248,1560,44735.40,59319.24,224.09,2587,404,0,17.81
2249,1561,44717.90,59317.71,183.78,1971,415,0,15.21
2250,1562,44723.44,59321.76,206.87,2158,402,0,17.30
2251,1563,44723.44,59321.76,206.87,2158,402,0,17.30
2252,1566,44704.89,59324.73,213.17,2309,410,0,17.33
2253,1569,44722.30,59309.52,179.92,1771,417,0,16.39
2254,1570,44715.37,59302.19,164.48,1402,421,0,17.14
2255,1571,44729.36,59287.89,199.23,2031,409,0,17.00
2256,1572,44729.36,59287.89,199.23,2031,409,0,17.00
2257,1574,44702.40,59288.28,107.08,803,432,0,13.91
2258,1575,44702.40,59288.28,107.08,803,432,0,13.91
2259,1576,44694.97,59324.26,180.83,1882,416,0,15.55
2260,1577,44694.97,59324.26,180.83,1882,416,0,15.55
2261,1579,44735.29,59306.34,193.37,1911,416,0,17.31
2262,1582,44726.57,59317.56,209.52,2275,415,0,17.73
2263,1583,44726.57,59317.56,209.52,2275,415,0,17.73
2264,1584,44703.94,59282.94,173.53,1712,413,0,15.53
2265,1585,44703.94,59282.94,173.53,1712,413,0,15.53
2266,1587,44712.76,59332.59,235.31,2553,394,0,19.04
2267,1592,44662.84,59280.81,199.14,2430,415,0,14.87
2268,1598,44701.86,59321.33,200.50,1798,412,0,19.46
2269,1599,44686.20,59339.72,179.54,1527,419,0,18.59
2270,1600,44717.60,59291.82,222.48,3246,401,0,13.86
2271,1604,44698.44,59325.75,162.91,1394,426,0,17.05
2272,1605,44738.00,59312.43,180.38,1758,412,0,16.41
2273,1606,44738.00,59312.43,180.38,1758,412,0,16.41
2274,1607,44732.10,59302.55,173.64,1704,412,0,15.60
2275,1608,44706.81,59308.90,200.90,2248,412,0,16.26
2276,1609,44735.95,59297.35,231.78,3014,407,0,16.40
2277,1610,44735.95,59297.35,231.78,3014,407,0,16.40
2278,1612,44709.45,59335.70,151.31,1453,416,0,14.23
2279,1613,44709.45,59335.70,151.31,1453,416,0,14.23
2280,1614,44740.36,59313.79,172.26,1713,423,0,15.52
2281,1615,44740.36,59313.79,172.26,1713,423,0,15.52
2282,1616,44701.98,59292.06,188.13,1894,414,0,16.40
2283,1617,44715.79,59290.26,178.40,1576,411,0,17.76
2284,1618,44733.81,59331.40,193.61,2053,404,0,15.95
2285,1622,44715.58,59314.29,170.92,1195,425,0,21.49
2286,1623,44738.15,59289.32,155.07,1427,424,0,15.28
2287,1624,44738.15,59289.32,155.07,1427,424,0,15.28
2288,1627,44750.55,59317.80,169.18,1598,412,0,15.85
2289,1632,44749.51,59285.18,209.90,2152,412,0,17.90
2290,1633,44725.07,59303.43,180.11,1784,410,0,16.03
2291,1639,44702.64,59311.62,151.50,1338,422,0,15.50
2292,1640,44738.07,59308.42,216.32,2108,408,0,19.33
2293,1641,44738.07,59308.42,216.32,2108,408,0,19.33
2294,1642,44737.92,59286.23,165.13,1411,419,0,17.13
2295,1643,44695.24,59295.51,198.05,1879,412,0,18.17
2296,1645,44689.39,59313.60,196.26,2262,401,0,14.97
2297,1648,44710.39,59288.78,198.16,1520,415,0,22.30
2298,1649,44678.44,59315.68,168.88,1957,407,0,13.05
2299,1650,44717.22,59318.71,221.89,2549,393,0,16.77
2300,1652,44718.42,59300.21,175.27,1549,409,0,17.30
2301,1653,44712.38,59330.03,176.94,1612,410,0,17.00
2302,1657,44706.00,59324.81,238.22,3272,404,0,16.23
2303,1658,44705.73,59316.07,196.59,2438,412,0,14.32
2304,1659,44705.73,59316.07,196.59,2438,412,0,14.32
2305,1660,44725.54,59292.06,210.67,2517,401,0,16.12
2306,1662,44729.01,59292.52,165.21,1485,418,0,16.33
2307,1667,44712.30,59292.58,165.17,1530,423,0,16.04
2308,1668,44710.96,59338.44,162.92,1395,421,0,16.96
2309,1669,44710.96,59338.44,162.92,1395,421,0,16.96
2310,1670,44734.90,59311.19,182.79,2171,407,0,13.96
2311,1672,44726.83,59317.23,191.93,2034,416,0,16.38
2312,1673,44664.53,59296.81,187.91,1683,423,0,18.56
2313,1677,44703.92,59341.66,219.20,2485,400,0,16.90
2314,1678,44703.92,59341.66,219.20,2485,400,0,16.90
2315,1679,44714.45,59319.76,218.69,2592,400,0,16.27
2316,1681,44681.85,59326.70,192.70,1890,411,0,17.22
2317,1684,44682.24,59306.88,197.14,1994,410,0,17.19
2318,1685,44747.02,59307.70,215.14,2649,404,0,15.69
2319,1688,44697.35,59296.32,173.00,1375,415,0,19.13
2320,1689,44697.35,59296.32,173.00,1375,415,0,19.13
2321,1692,44735.96,59304.35,187.14,2330,405,0,13.45
2322,1694,44684.51,59323.68,188.02,1438,418,0,21.42
2323,1695,44721.18,59296.95,217.04,2392,407,0,17.55
2324,1696,44721.18,59296.95,217.04,2392,407,0,17.55
2325,1699,44737.30,59318.31,195.48,2155,412,0,15.69
2326,1700,44704.05,59311.59,225.72,2521,394,0,17.54
2327,1701,44704.05,59311.59,225.72,2521,394,0,17.54
2328,1703,44723.32,59289.92,213.41,2497,399,0,15.84
2329,1707,44722.57,59288.62,200.96,2078,410,0,17.40
2330,1713,44663.61,59299.23,177.09,1773,412,0,15.62
2331,1714,44663.61,59299.23,177.09,1773,412,0,15.62
2332,1718,44697.62,59315.06,214.61,2152,408,0,18.70
2333,1719,44756.48,59321.67,208.45,2197,411,0,17.61
2334,1720,44756.48,59321.67,208.45,2197,411,0,17.61
2335,1721,44697.31,59289.10,168.21,1864,412,0,13.55
2336,1722,44723.74,59306.00,182.14,1706,415,0,17.16
2337,1723,44723.74,59306.00,182.14,1706,415,0,17.16
2338,1724,44703.19,59316.11,205.12,2568,407,0,15.13
2339,1725,44703.19,59316.11,205.12,2568,407,0,15.13
2340,1729,44768.02,59333.48,154.66,1367,418,0,15.71
2341,1733,44716.28,59323.02,212.53,2427,408,0,16.37
2342,1736,44720.77,59312.77,206.52,2101,414,0,17.96
2343,1738,44705.34,59313.41,226.25,2886,400,0,15.82
2344,1739,44705.34,59313.41,226.25,2886,400,0,15.82
2345,1741,44709.32,59311.19,133.79,894,436,0,18.46
2346,1742,44709.32,59311.19,133.79,894,436,0,18.46
2347,1747,44704.50,59343.68,202.25,2181,411,0,16.56
2348,1749,44727.16,59319.43,169.05,1054,427,0,23.80
2349,1750,44727.16,59319.43,169.05,1054,427,0,23.80
2350,1753,44729.71,59309.02,221.03,2806,405,0,15.38
2351,1754,44705.33,59322.70,169.47,1556,413,0,16.30
2352,1757,44722.10,59286.95,141.64,1121,422,0,16.25
2353,1758,44722.10,59286.95,141.64,1121,422,0,16.25
2354,1759,44693.80,59312.70,160.56,1554,417,0,14.84
2355,1760,44705.56,59310.23,172.68,1647,421,0,16.29
2356,1761,44705.56,59310.23,172.68,1647,421,0,16.29
2357,1762,44678.28,59280.73,193.26,1891,404,0,17.11
2358,1763,44690.79,59306.00,188.02,1581,418,0,19.66
2359,1764,44676.79,59286.08,163.77,1628,418,0,14.78
2360,1768,44698.29,59298.86,187.65,2148,407,0,14.59
2361,1769,44723.26,59308.93,217.86,3373,400,0,12.72
2362,1770,44693.14,59285.60,198.40,2001,413,0,17.79
2363,1771,44693.83,59313.16,195.68,1694,412,0,19.75
2364,1772,44722.62,59294.08,213.61,2234,401,0,17.65
2365,1775,44687.10,59323.72,171.01,1641,413,0,15.76
2366,1781,44716.22,59312.86,194.64,2267,410,0,15.16
2367,1782,44716.22,59312.86,194.64,2267,410,0,15.16
2368,1786,44702.12,59322.57,213.45,2730,403,0,14.80
2369,1787,44715.63,59310.56,188.39,1984,408,0,15.67
2370,1791,44693.46,59306.59,176.51,1788,411,0,15.42
2371,1792,44693.46,59306.59,176.51,1788,411,0,15.42
2372,1793,44707.55,59299.73,190.72,2399,413,0,13.73
2373,1794,44684.78,59301.90,213.42,2195,410,0,18.16
2374,1795,44711.31,59296.51,207.29,1833,409,0,20.26
2375,1796,44694.34,59300.97,211.75,2350,413,0,17.07
2376,1797,44701.97,59359.89,216.98,2405,407,0,17.18
2377,1798,44751.16,59327.98,189.88,1924,402,0,16.32
2378,1799,44688.89,59360.68,198.48,2093,407,0,16.43
2379,1803,44676.63,59324.75,193.01,2125,410,0,15.56
2380,1804,44741.48,59343.22,181.14,1964,407,0,14.87
2381,1805,44741.48,59343.22,181.14,1964,407,0,14.87
2382,1806,44752.18,59302.85,215.14,2592,408,0,16.02
2383,1811,44713.33,59301.11,192.59,1965,415,0,16.57
2384,1813,44719.07,59306.66,175.90,1592,420,0,17.18
2385,1814,44723.19,59301.10,217.97,1854,411,0,22.20
2386,1815,44723.19,59301.10,217.97,1854,411,0,22.20
2387,1816,44749.14,59327.78,193.90,1902,412,0,17.34
2388,1817,44707.53,59295.19,193.39,2056,410,0,16.12
2389,1818,44707.53,59295.19,193.39,2056,410,0,16.12
2390,1819,44721.92,59308.64,221.87,2708,403,0,15.99
2391,1820,44710.59,59324.37,218.25,2905,395,0,14.49
2392,1821,44722.11,59314.89,211.48,2508,408,0,16.24
2393,1822,44722.11,59314.89,211.48,2508,408,0,16.24
2394,1823,44681.38,59311.88,189.54,2225,407,0,14.32
2395,1824,44698.19,59337.77,193.34,1880,411,0,17.42
2396,1825,44698.19,59337.77,193.34,1880,411,0,17.42
2397,1829,44704.51,59294.30,187.50,1775,416,0,17.54
2398,1830,44696.94,59308.00,208.63,2202,399,0,17.09
2399,1835,44730.33,59331.20,202.43,2065,407,0,17.34
2400,1836,44738.40,59297.76,186.51,1979,406,0,15.56
2401,1838,44697.91,59317.03,219.07,2691,414,0,16.29
2402,1839,44697.91,59317.03,219.07,2691,414,0,16.29
2403,1843,44696.32,59292.15,179.76,1592,415,0,17.92
2404,1844,44709.44,59295.10,192.59,2044,412,0,16.10
2405,1845,44751.09,59286.78,208.57,2828,399,0,13.74
2406,1846,44682.87,59286.24,195.30,1783,416,0,18.68
2407,1847,44704.72,59296.58,230.55,3054,400,0,16.26
2408,1856,44719.42,59334.09,222.31,2508,406,0,17.40
2409,1857,44719.42,59334.09,222.31,2508,406,0,17.40
2410,1861,44706.71,59316.21,171.50,1317,420,0,19.63
2411,1862,44743.43,59287.18,189.10,1806,416,0,17.58
2412,1863,44719.90,59340.93,198.67,2399,401,0,14.41
2413,1864,44719.90,59340.93,198.67,2399,401,0,14.41
2414,1865,44721.60,59305.12,170.21,1444,411,0,17.55
2415,1866,44721.60,59305.12,170.21,1444,411,0,17.55
2416,1867,44660.59,59287.90,219.26,2306,405,0,18.31
2417,1876,44723.16,59298.57,186.65,1866,412,0,16.36
2418,1877,44723.16,59298.57,186.65,1866,412,0,16.36
2419,1878,44709.16,59321.05,192.44,2119,404,0,15.33
2420,1880,44738.08,59321.41,206.73,2772,394,0,13.88
2421,1881,44727.51,59340.86,190.45,2129,413,0,15.11
2422,1882,44727.51,59340.86,190.45,2129,413,0,15.11
2423,1883,44693.83,59320.06,220.76,2144,410,0,19.92
2424,1884,44693.83,59320.06,220.76,2144,410,0,19.92
2425,1885,44734.92,59314.73,212.49,2381,410,0,16.67
2426,1886,44718.47,59316.78,159.22,1588,421,0,14.41
2427,1887,44667.47,59312.93,200.27,2271,415,0,16.59
2428,1888,44667.47,59312.93,200.27,2271,415,0,16.59
2429,1889,44707.98,59285.61,202.57,1792,414,0,20.25
2430,1892,44754.34,59321.82,187.77,2052,400,0,15.15
2431,1893,44754.34,59321.82,187.77,2052,400,0,15.15
2432,1894,44699.95,59304.76,188.24,2288,412,0,14.14
2433,1895,44699.95,59304.76,188.24,2288,412,0,14.14
2434,1896,44756.11,59291.14,177.04,1602,415,0,17.40
2435,1897,44726.44,59284.38,217.98,2349,409,0,18.16
2436,1900,44687.90,59331.88,178.51,1845,400,0,15.08
2437,1903,44737.44,59290.47,168.22,1510,411,0,16.48
2438,1904,44717.18,59305.87,183.96,1801,414,0,16.60
2439,1905,44717.18,59305.87,183.96,1801,414,0,16.60
2440,1906,44726.95,59322.89,212.29,2318,402,0,17.51
2441,1907,44726.95,59322.89,212.29,2318,402,0,17.51
2442,1910,44695.22,59281.94,210.86,2395,412,0,16.73
2443,1911,44718.72,59317.88,199.85,1961,412,0,17.89
2444,1912,44718.72,59317.88,199.85,1961,412,0,17.89
2445,1913,44699.74,59305.36,203.59,2270,409,0,16.19
2446,1915,44712.71,59300.95,184.99,1883,414,0,15.98
2447,1916,44685.35,59331.15,217.84,2929,396,0,14.19
2448,1917,44702.02,59295.81,189.77,2144,406,0,14.88
2449,1919,44722.03,59311.48,171.43,1487,418,0,17.44
2450,1920,44711.69,59280.08,200.91,2294,406,0,15.74
2451,1921,44761.13,59289.45,199.55,1882,413,0,18.46
2452,1922,44668.54,59297.39,165.56,1610,418,0,15.22
2453,1923,44701.75,59291.90,218.55,2372,416,0,18.17
2454,1924,44752.56,59302.99,178.79,1704,416,0,16.54
2455,1927,44708.34,59331.55,164.52,1645,420,0,14.77
2456,1928,44682.46,59308.17,174.79,1709,412,0,15.75
2457,1929,44682.46,59308.17,174.79,1709,412,0,15.75
2458,1930,44712.35,59322.99,208.94,1955,407,0,19.38
2459,1931,44712.35,59322.99,208.94,1955,407,0,19.38
2460,1933,44722.31,59280.92,202.50,2354,411,0,15.31
2461,1934,44722.31,59280.92,202.50,2354,411,0,15.31
2462,1936,44699.33,59290.18,218.58,1602,416,0,25.79
2463,1937,44715.42,59288.59,210.33,2555,398,0,15.06
2464,1938,44715.42,59288.59,210.33,2555,398,0,15.06
2465,1939,44731.27,59323.61,207.47,2009,404,0,18.65
2466,1940,44716.74,59302.24,237.39,3695,389,0,14.01
2467,1941,44716.74,59302.24,237.39,3695,389,0,14.01
2468,1942,44738.41,59318.45,176.95,2004,410,0,13.86
2469,1943,44738.41,59318.45,176.95,2004,410,0,13.86
2470,1944,44709.34,59306.80,145.17,1156,426,0,16.55
2471,1945,44691.15,59304.63,189.30,1581,421,0,20.04
2472,1946,44691.15,59304.63,189.30,1581,421,0,20.04
2473,1949,44747.11,59290.84,176.84,1687,427,0,16.88
2474,1950,44747.11,59290.84,176.84,1687,427,0,16.88
2475,1951,44733.39,59290.27,196.30,1482,420,0,22.57
2476,1952,44733.39,59290.27,196.30,1482,420,0,22.57
2477,1954,44662.47,59298.02,187.59,1969,416,0,15.95
2478,1955,44662.47,59298.02,187.59,1969,416,0,15.95
2479,1956,44678.20,59291.36,225.30,2261,400,0,19.50
2480,1957,44678.20,59291.36,225.30,2261,400,0,19.50
2481,1959,44732.07,59305.80,204.82,1984,407,0,18.33
2482,1960,44732.07,59305.80,204.82,1984,407,0,18.33
2483,1962,44699.95,59307.44,198.55,2466,406,0,14.21
2484,1963,44689.79,59300.41,186.88,2047,403,0,15.03
2485,1964,44678.78,59294.16,177.75,2051,418,0,14.12
2486,1965,44678.78,59294.16,177.75,2051,418,0,14.12
2487,1966,44704.59,59338.52,172.89,1544,420,0,17.15
2488,1969,44744.79,59291.36,177.33,1683,425,0,16.98
2489,1972,44731.52,59304.82,214.94,2482,406,0,16.56
2490,1973,44709.34,59311.24,145.08,1345,417,0,14.21
2491,1977,44752.77,59335.76,114.17,876,428,0,14.22
2492,1978,44752.77,59335.76,114.17,876,428,0,14.22
2493,1980,44741.03,59300.85,204.82,2274,405,0,16.09
2494,1986,44697.46,59319.50,181.97,1879,418,0,15.81
2495,1987,44749.37,59322.40,206.89,2249,420,0,16.99
2496,1990,44750.71,59319.17,197.34,2092,416,0,16.44
2497,1991,44750.71,59319.17,197.34,2092,416,0,16.44
2498,1995,44709.24,59282.12,219.36,2267,409,0,19.09
2499,1996,44709.24,59282.12,219.36,2267,409,0,19.09
2500,1997,44681.09,59323.94,196.44,2378,405,0,14.34
2501,1998,44693.22,59302.26,186.78,1465,418,0,20.74
2502,1999,44714.94,59289.86,184.67,1681,417,0,17.78
2503,2000,44714.94,59289.86,184.67,1681,417,0,17.78
2504,2004,44700.19,59290.16,164.55,1478,423,0,16.43
2505,2006,44728.75,59297.29,205.13,2315,399,0,15.75
2506,2007,44716.70,59325.23,186.62,1647,405,0,18.33
2507,2010,44673.65,59306.59,168.93,1398,423,0,18.13
2508,2011,44673.65,59306.59,168.93,1398,423,0,18.13
2509,2012,44717.15,59327.48,211.23,2032,415,0,19.30
2510,2017,44699.22,59283.29,211.45,2014,414,0,19.36
2511,2018,44699.22,59283.29,211.45,2014,414,0,19.36
2512,2019,44727.14,59317.00,170.02,1758,406,0,14.53
2513,2020,44727.14,59317.00,170.02,1758,406,0,14.53
2514,2023,44738.31,59294.35,173.93,1559,419,0,17.23
2515,2025,44713.21,59335.17,225.77,2925,400,0,15.46
2516,2026,44735.89,59323.78,177.47,1758,418,0,15.88
2517,2027,44735.89,59323.78,177.47,1758,418,0,15.88
2518,2028,44727.04,59284.73,195.68,1811,414,0,18.78
2519,2030,44701.34,59330.46,201.51,2565,402,0,13.97
2520,2033,44730.18,59347.23,207.71,2247,406,0,16.78
2521,2034,44691.56,59311.50,170.77,1516,411,0,16.88
2522,2035,44714.79,59318.00,195.03,1948,414,0,17.13
2523,2036,44734.11,59315.00,199.15,2335,410,0,15.07
2524,2037,44702.41,59305.30,186.53,2246,406,0,13.93
2525,2040,44710.47,59295.96,142.32,1114,431,0,16.62
2526,2044,44697.55,59325.59,199.91,1979,414,0,17.74
2527,2045,44697.55,59325.59,199.91,1979,414,0,17.74
2528,2046,44715.99,59332.35,205.30,2732,403,0,13.66
2529,2048,44684.95,59350.63,199.76,2021,403,0,17.13
2530,2049,44684.95,59350.63,199.76,2021,403,0,17.13
2531,2050,44708.90,59307.68,183.32,1636,415,0,18.20
2532,2055,44713.24,59294.11,203.80,1998,414,0,18.60
2533,2057,44743.86,59326.42,183.07,1881,416,0,15.77
2534,2058,44696.89,59285.42,179.36,1374,417,0,20.54
2535,2059,44696.89,59285.42,179.36,1374,417,0,20.54
2536,2061,44711.51,59295.40,204.70,1725,418,0,21.65
2537,2063,44727.30,59281.01,182.31,1683,409,0,17.19
2538,2064,44703.66,59328.31,178.95,1289,417,0,21.62
2539,2065,44703.66,59328.31,178.95,1289,417,0,21.62
2540,2067,44695.96,59291.81,221.26,2650,401,0,16.94
2541,2070,44730.26,59283.32,204.51,2133,415,0,17.78
2542,2071,44730.26,59283.32,204.51,2133,415,0,17.78
2543,2072,44687.50,59280.12,215.72,2234,411,0,18.54
2544,2073,44723.69,59344.50,196.43,2175,408,0,15.93
2545,2074,44708.06,59307.18,155.85,1372,421,0,15.89
2546,2075,44708.06,59307.18,155.85,1372,421,0,15.89
2547,2078,44707.40,59328.98,158.49,1197,433,0,18.86
2548,2079,44707.40,59328.98,158.49,1197,433,0,18.86
2549,2080,44732.93,59299.82,167.94,1403,433,0,18.01
2550,2081,44673.94,59323.89,172.31,1537,420,0,17.15
2551,2084,44715.20,59296.02,176.07,1931,409,0,14.35
2552,2089,44717.88,59301.51,192.94,1891,409,0,17.14
2553,2093,44688.45,59282.92,202.29,2309,407,0,15.51
2554,2094,44730.86,59307.10,180.70,1849,405,0,15.52
2555,2097,44699.64,59326.84,217.58,2837,404,0,14.80
2556,2099,44751.65,59348.09,184.83,1907,402,0,15.61
2557,2101,44706.96,59304.71,199.88,1703,417,0,20.42
2558,2105,44759.35,59315.30,212.31,2813,400,0,14.47
2559,2107,44745.95,59280.24,167.28,1337,414,0,18.35
2560,2110,44715.48,59309.61,189.19,1766,423,0,17.88
2561,2113,44716.85,59326.45,199.55,2341,403,0,14.92
2562,2117,44708.71,59299.14,190.55,1999,413,0,16.21
2563,2118,44692.22,59288.89,212.03,2115,407,0,18.46
2564,2119,44677.83,59327.90,199.31,2265,407,0,15.60
2565,2120,44677.83,59327.90,199.31,2265,407,0,15.60
2566,2121,44713.05,59284.31,186.70,1923,412,0,15.90
2567,2124,44733.32,59291.98,166.07,1687,415,0,14.65
2568,2125,44733.32,59291.98,166.07,1687,415,0,14.65
2569,2127,44713.26,59293.44,182.48,1817,422,0,16.39
2570,2128,44741.18,59305.14,186.32,1834,413,0,16.79
2571,2129,44736.56,59305.31,189.37,1303,421,0,23.86
2572,2130,44721.38,59294.32,143.04,1247,426,0,15.02
2573,2131,44721.38,59294.32,143.04,1247,426,0,15.02
2574,2132,44699.64,59315.90,174.35,1803,411,0,15.05
2575,2133,44737.92,59330.92,175.55,1552,412,0,17.42
2576,2136,44738.09,59349.75,198.99,2039,411,0,17.10
2577,2137,44731.23,59294.86,186.36,1915,404,0,15.94
2578,2139,44726.63,59292.59,191.18,1956,415,0,16.40
2579,2140,44742.44,59321.47,187.04,1816,418,0,17.22
2580,2141,44742.44,59321.47,187.04,1816,418,0,17.22
2581,2144,44690.19,59349.80,200.02,2595,405,0,13.84
2582,2145,44702.54,59330.76,200.34,2723,407,0,13.60
2583,2146,44721.72,59287.21,173.46,2131,418,0,12.81
